loss
6.6279316
2.877319
28.485598
9.470776
28.832605
6.668252
15.093512
16.66817
12.423034
7.2351713
2.853569
1.7081298
3.793579
6.402087
7.7202196
6.7373366
4.7593684
2.6105485
1.6433203
2.0453126
3.208834
4.1273017
4.189065
3.2758207
2.213588
1.7310791
1.8606746
2.1443188
2.587569
2.7428107
2.390591
1.9971521
1.7431467
1.6501788
1.8678507
2.1115966
2.1240964
2.0213456
1.8175617
1.6357694
1.6655884
1.7733499
1.8568633
1.8910244
1.7920476
1.6740988
1.6388295
1.6514611
1.7204288
1.765681
1.7306802
1.6808233
1.6324494
1.624043
1.6643711
1.6871257
1.6878891
1.6622943
1.6267596
1.6240207
1.6362299
1.6536099
1.6592796
1.6412761
1.6268479
1.6201702
1.6270874
1.6392208
1.6386218
1.6323584
1.6220367
1.6192371
1.6248736
1.6290355
1.6304055
1.6245548
1.6199615
1.6195939
1.622183
1.6254917
1.6239814
1.6213509
1.6188414
1.619425
1.6215506
1.6221429
1.6213528
1.6191876
1.6188228
1.6194565
1.6205672
1.62052
1.619454
1.6187642
1.6187238
1.6195331
1.6196982
1.6194195
1.6187345
1.6186169
1.6189125
1.6192173
1.6191505
1.6187533
1.6185904
1.618656
1.6189249
1.6189007
1.6187525
1.6185492
1.6186026
1.6187137
1.6187788
1.6186734
1.618566
1.6185555
1.6186318
1.6186775
1.6186271
1.6185604
1.6185403
1.6185904
1.6186142
1.6185977
1.618547
1.6185417
1.6185609
1.618586
1.6185678
1.6185459
1.6185347
1.6185535
1.6185615
1.6185566
1.6185378
1.6185367
1.6185439
1.6185526
1.6185448
1.618537
1.6185344
1.6185416
1.6185439
1.6185406
1.6185342
1.6185348
1.6185385
1.61854
1.6185367
1.618534
1.6185346
1.618537
1.6185373
1.6185348
1.6185336
1.6185342
1.6185358
1.6185355
1.6185341
1.6185336
1.6185346
1.6185352
1.6185342
1.6185334
1.6185336
1.6185342
1.6185342
1.6185337
1.6185335
1.6185336
1.618534
1.618534
1.6185335
1.6185334
1.6185334
1.618534
1.6185336
1.6185335
1.6185335
1.6185336
1.6185336
1.6185335
1.6185334
1.6185334
1.6185336
1.6185335
1.6185334
1.6185334
1.6185335
1.6185335
1.6185334
1.6185335
1.6185334
1.6185335
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185335
1.6185335
1.6185334
1.6185336
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185331
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185335
1.6185334
1.6185334
1.6185336
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185336
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185336
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185335
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185331
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185335
1.6185334
1.6185335
1.6185336
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185336
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185336
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185331
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185334
1.6185331
1.6185331
1.6185334
1.6185334
1.6185334
1.6185334
1.6185335
1.6185335
1.6185336
1.6185336
1.6185342
1.6185353
1.6185372
1.618541
1.6185488
1.6185653
1.6186011
1.618678
1.6188458
1.6192158
1.620041
1.6218996
1.6261171
1.6357096
1.6573379
1.7044684
1.7980691
1.9453387
2.0652666
1.9746798
1.7096044
