loss
21061.596
61.102028
39.153187
33.023136
28.589584
22.935139
16.429108
11.176579
9.851506
12.998552
16.20226
16.095016
13.200757
9.656166
7.78277
8.798865
11.468611
12.993496
12.1464
9.989089
8.41019
8.609243
10.134293
11.319172
11.077429
9.843356
8.863186
8.9846115
9.911683
10.576728
10.335989
9.557313
9.0765295
9.30798
9.8745165
10.099859
9.779628
9.320869
9.212901
9.492909
9.763498
9.699851
9.405902
9.227239
9.323002
9.5110035
9.531051
9.363613
9.213586
9.231761
9.342523
9.370216
9.2704
9.163126
9.1576605
9.21812
9.231913
9.164984
9.092202
9.083453
9.114292
9.113083
9.062697
9.013981
9.007011
9.019538
9.007226
8.967163
8.934788
8.929106
8.92941
8.910532
8.87849
8.856771
8.850464
8.842238
8.820702
8.795523
8.7800255
8.771426
8.757638
8.736364
8.716708
8.703926
8.692369
8.675687
8.656346
8.640418
8.627886
8.613746
8.596382
8.579409
8.565266
8.551728
8.536104
8.519437
8.504246
8.4903555
8.475677
8.45975
8.44419
8.429785
8.415403
8.400117
8.384617
8.369836
8.355424
8.340522
8.325238
8.310286
8.295738
8.281015
8.265943
8.250954
8.2362795
8.221603
8.206678
8.191719
8.176964
8.162277
8.147438
8.13253
8.117725
8.103008
8.088217
8.073345
8.058524
8.043785
8.029003
8.014154
7.9993334
7.984564
7.96978
7.954956
7.9401317
7.9253488
7.9105606
7.8957405
7.880916
7.8661194
7.851321
7.83651
7.8216863
7.8068843
7.7920794
7.777259
7.762441
7.747626
7.732819
7.7180023
7.703184
7.6883645
7.6735516
7.6587286
7.6439095
7.6290917
7.6142783
7.5994606
7.584637
7.5698137
7.5549974
7.5401826
7.5253587
7.510539
7.495719
7.4809
7.4660854
7.451266
7.436455
7.4216285
7.4068165
7.3919983
7.377182
7.36237
7.347558
7.332744
7.3179317
7.303123
7.2883124
7.2735023
7.258688
7.2438874
7.2290792
7.2142735
7.19947
7.1846776
7.169873
7.155074
7.1402764
7.125484
7.1106853
7.0958943
7.0811048
7.06632
7.051528
7.036748
7.0219665
7.007184
6.992409
6.9776287
6.962856
6.9480844
6.9333158
6.918553
6.9037814
6.8890214
6.874262
6.8595057
6.8447485
6.8300033
6.8152523
6.800509
6.7857666
6.7710223
6.756287
6.7415595
6.7268324
6.7121058
6.69738
6.6826553
6.667945
6.6532288
6.6385217
6.6238165
6.6091194
6.5944185
6.579731
6.565041
6.550356
6.5356736
6.5210004
6.5063276
6.4916635
6.476999
6.4623423
6.44769
6.433039
6.4184
6.403758
6.3891277
6.3744974
6.3598766
6.3452644
6.330645
6.3160467
6.3014455
6.2868514
6.272265
6.2576804
6.243104
6.228533
6.213973
6.199418
6.184865
6.1703196
6.1557856
6.141256
6.1267304
6.112213
6.0977073
6.0832043
6.068713
6.0542235
6.0397444
6.025276
6.0108075
5.9963593
5.9819074
5.96747
5.9530344
5.938615
5.924204
5.909797
5.8954015
5.8810134
5.866634
5.852264
5.8379107
5.8235536
5.809215
5.794883
5.7805586
5.766247
5.7519507
5.7376604
5.7233768
5.709107
5.694848
5.680596
5.666356
5.6521254
5.6379128
5.623706
5.6095104
5.5953255
5.581154
5.5669937
5.5528436
5.5387087
5.524584
5.5104747
5.4963746
5.4822826
5.4682055
5.454146
5.440094
5.4260592
5.412034
5.398025
5.384028
5.3700438
5.3560734
5.342114
5.328173
5.314244
5.300328
5.2864275
5.272542
5.258673
5.244817
5.2309737
5.2171464
5.203334
5.1895394
5.175756
5.161987
5.1482377
5.134498
5.120785
5.1070795
5.0933924
5.0797157
5.066067
5.052428
5.038807
5.0252013
5.0116134
4.998042
4.9844885
4.9709487
4.9574285
4.943929
4.930441
4.916975
4.9035254
4.8900976
4.876687
4.863288
4.849912
4.8365545
4.823222
4.809901
4.796597
4.783316
4.770054
4.756811
4.743583
4.730379
4.7171936
4.7040315
4.6908836
4.6777635
4.6646585
4.6515684
4.6385074
4.625464
4.6124406
4.5994396
4.5864587
4.5734963
4.560562
4.5476403
4.534744
4.5218706
4.5090156
4.4961853
4.483378
4.4705906
4.4578257
4.4450836
4.4323626
4.419665
4.4069915
4.394338
4.3817115
4.369103
4.3565197
4.343961
4.3314276
4.3189116
4.3064184
4.2939577
4.2815156
4.269093
4.2567005
4.2443337
4.2319865
4.219662
4.2073703
4.195097
4.182852
4.1706285
4.158432
4.146261
4.134114
4.121994
4.109896
4.0978284
4.0857816
4.073762
4.061766
4.049801
4.0378604
4.025945
4.0140586
4.0021944
3.9903615
3.978551
3.9667716
3.9550145
3.943288
3.9315853
3.9199119
3.9082654
3.8966453
3.8850515
3.873489
3.86195
3.8504446
3.8389623
3.8275094
3.8160825
3.8046885
3.7933211
3.7819824
3.770671
3.759389
3.7481322
3.7369063
3.7257097
3.7145407
3.703404
3.692295
3.681216
3.6701617
3.6591418
3.6481528
3.6371903
3.6262565
3.615354
3.604485
3.5936396
3.5828285
3.5720491
3.5612936
3.550571
3.5398793
3.5292203
3.5185902
3.5079935
3.497425
3.486885
3.4763803
3.4659042
3.4554586
3.4450471
3.4346652
3.4243164
3.4139924
3.4037092
3.3934522
3.383227
3.3730347
3.3628774
3.3527458
3.3426518
3.3325858
3.3225532
3.3125544
3.3025854
3.2926517
3.2827477
3.2728763
3.263041
3.2532344
3.2434623
3.2337198
3.224017
3.2143412
3.2047002
3.1950905
3.1855204
3.175979
3.1664681
3.1569953
3.1475554
3.138144
3.1287708
3.1194336
3.1101248
